loss,mape,val_loss,val_mape
0.002479214853717614,19810.48046875,0.0022182083049140256,43925.62890625
0.0024598167117495656,21868.748046875,0.0024431348233040816,92506.0859375
0.0024519122332902783,15013.3427734375,0.0022713922038686326,86216.7890625
0.002446646661766,22094.044921875,0.0022348511943433213,41008.55859375
0.0024303078875577045,15882.0791015625,0.0021968475510940858,37613.7734375
0.0024276298960134134,18761.560546875,0.0021753239612679227,58530.58984375
0.0024673855981742175,18583.8984375,0.0022025065221835723,48185.7734375
0.0024422441112603678,22092.125,0.0022528577469658,24362.48828125
0.002440544749010291,19535.046875,0.002408392947636411,28578.83203125
0.0024190888699080985,21382.55859375,0.0021705937237840307,62978.6015625
0.0024597876870341723,19653.48046875,0.0023343609766418158,45710.375
0.0024247228991934808,16103.6787109375,0.0024335772444908257,47202.4375
0.002444442578070497,15328.814453125,0.002406503255751372,64625.4921875
0.0024424277310086005,18381.47265625,0.0023760992733182283,12762.0244140625
0.002396751397904956,19013.33203125,0.002247697490660694,93685.4296875
0.00241897867400578,21277.146484375,0.0022721737496025746,31374.4296875
0.0024088504413553214,18563.10546875,0.0027276434268859863,60402.6015625
0.0024362158190806287,16456.513671875,0.0023362151837002746,52590.5
0.0023960033613493886,15617.5732421875,0.0022323482137491836,69084.3671875
0.002432585836025113,18726.701171875,0.002284220894164188,46866.8515625
0.0024378176169880367,19345.369140625,0.0023547104541284144,22836.041015625
0.0023989549041173214,20200.76171875,0.002486231489044765,97659.1484375
0.0024266031560945815,16855.486328125,0.002366385180688676,38513.109375
0.002402827600901157,18607.1015625,0.002309179887418566,26887.794921875
0.0023832889521273517,21763.837890625,0.002206409613393573,45336.5078125
0.0023918979894843395,23279.537109375,0.002299124589935065,37306.75
0.0024076235578947905,15310.3291015625,0.002221000273376799,43094.50390625
0.0023722654036325164,19717.61328125,0.0022962252538505186,37302.01953125
0.0023965538963675497,17231.705078125,0.0022279271412434915,35511.62109375
0.002394738355651498,12947.5068359375,0.0023760260702266446,40675.9609375
0.0023812045704699673,17128.271484375,0.002391192683642419,21126.591796875
0.002382620293299778,19099.60546875,0.002128460309315583,59664.64453125
0.00238813881055152,20170.615234375,0.0022135232514635945,39899.875
0.0023670653018595302,19443.443359375,0.002203926476075345,32595.9375
0.002377272349513941,18177.865234375,0.0022518502194901263,42707.1328125
0.002351222772309083,20645.115234375,0.0022510444436576646,62352.98046875
0.0023708214269856274,16495.7890625,0.0023466685552217047,19862.9765625
0.0023773480117384154,20139.861328125,0.002381929706968846,17618.46484375
0.002357996731964966,18751.07421875,0.0023469808843623666,87186.6875
0.0023744102575484725,20451.314453125,0.00236954318204174,52312.1953125
0.0023672542482677658,14328.169921875,0.0022500071981035956,52874.390625
0.0023760185590550554,15508.4462890625,0.0023362572236970583,58205.99609375
0.0023565503765150147,22126.27734375,0.0022178679672644444,57272.64453125
0.0023381663646264853,19674.46484375,0.002127967137127521,41094.8984375
0.002352468723115527,18715.689453125,0.0023091896815682763,48189.52734375
0.0023598208056557607,17914.15625,0.0021861423412846653,46169.17578125
0.00232000793279859,18322.453125,0.0022861583312197677,82433.34375
0.0023120586581496616,15665.216796875,0.0022734152546672,60789.76953125
0.0023544053479997535,21355.546875,0.0022863402355469496,35054.984375
0.0023234796461854444,18489.30078125,0.002268631221633165,25261.388671875
0.002339916688974126,15571.734375,0.002333147183286893,67401.7109375
0.0023335652922801043,17480.869140625,0.002196727013203452,71060.2734375
0.0023298230929836884,19591.8984375,0.0022595592564663785,94961.6796875
0.002340771342106795,15433.6806640625,0.0023795752597560956,31102.083984375
0.002316068315468097,18179.80859375,0.00222688946332172,34971.078125
0.002291818449115854,16827.71875,0.002329193550320031,62878.5078125
0.002333181435084444,15283.130859375,0.002182005070853777,43634.47265625
0.002317069569776245,19761.55859375,0.002271126286733589,36097.87890625
0.002340502107705353,17350.48828125,0.002304127222887099,38734.015625
0.0023216157535059473,15395.6533203125,0.0021128045518614426,27823.89453125
0.00231605200235874,19650.66015625,0.0022304336388372747,95037.328125
0.0023325915451051066,17443.1875,0.0021848513048673694,46009.609375
0.0023066517887163464,19258.01953125,0.0021417899210494406,34505.1171875
0.002313002810150511,12435.39453125,0.002174761725540553,59526.87890625
0.0023091111397212844,23381.60546875,0.002301451276956667,46684.78125
0.002304166066381386,17587.5859375,0.002101925086720241,63397.07421875
0.0023057051723728243,20001.626953125,0.0023433696750939314,19443.96484375
0.0023229697088126915,15254.341796875,0.0023696227923902303,87850.28125
0.0022922016678504267,22115.212890625,0.002089486980228984,60628.73046875
0.0022980967437595885,21398.7578125,0.002231072497692984,38085.6875
0.002326747437465494,16870.27734375,0.0021469827276321754,25980.779296875
0.002303042169313057,19548.263671875,0.002449159544101344,59214.96484375
0.002292594092440302,14676.7353515625,0.0021744246889686255,38416.453125
0.0022854712595058195,20216.3984375,0.002284524871178862,40202.421875
0.002284085262535235,17040.013671875,0.0022589625499826547,73463.4453125
0.002285959434221988,18544.2578125,0.0023549415146007866,14001.72265625
0.002295003718033559,15669.68359375,0.002231825189186131,39963.75390625
0.0022897406482153527,15557.0634765625,0.002227197741493487,47999.33203125
0.002295680650257332,17257.830078125,0.002188475458831275,58395.0546875
0.002297871258346585,20545.55078125,0.0022628136424486618,28920.462890625
0.0022928287448456225,22127.267578125,0.0021320687486325656,48848.21484375
0.002277967792493686,16315.7021484375,0.002168294639688148,58985.65625
0.002259438554708988,23344.86328125,0.0024123765189430478,67664.3984375
0.0022813976599471803,18044.564453125,0.002070974983851926,42092.8046875
0.002270038903722445,16943.0625,0.002299066390055124,60299.46875
0.002277393238019135,17172.7265625,0.002190283273336547,78070.8515625
0.0022793775130284287,20119.896484375,0.0022734701681336278,36181.59765625
0.0022815762601350827,20559.279296875,0.002226760156948244,61721.7578125
0.0022616679333150387,14742.5810546875,0.0021481035182379414,71837.890625
0.0022577293562245065,16632.20703125,0.0024798766079605354,110527.0546875
0.002268079408846985,24746.3046875,0.002228882223467048,41142.41796875
0.0022797083417427236,15138.099609375,0.002229528258773702,55844.48828125
0.0022866025613463028,13338.6572265625,0.002206384637369116,61394.51953125
0.00226170066848271,16686.533203125,0.002204372232587132,54166.37109375
0.0022654474627037168,16799.056640625,0.002190625533858999,42801.4140625
0.0022477751705100983,14845.0390625,0.0021632409989438797,49330.41796875
0.0022563201468753613,17102.505859375,0.002142996324949292,68723.921875
0.0022629092418730763,17458.4921875,0.0022893696107631092,58590.57421875
0.0022521856441715007,21137.453125,0.0020995554042133745,63402.0703125
0.0022481490933667805,14905.37109375,0.0021515315922891725,65292.01171875
0.0022700381099041234,15203.208984375,0.002151354491964442,30524.880859375
0.002248017958744224,16775.150390625,0.0025053483049162595,38555.1015625
0.0022594348739011813,18612.521484375,0.0021692549562617983,51906.68359375
0.0022327318730432605,20267.20703125,0.0023597077968420224,40521.8984375
0.002244416483314866,22226.306640625,0.00219386460748561,52473.3515625
0.002240957123274773,13047.8212890625,0.0021727133975041057,41886.6796875
